battle_id,name,pokemon_id,type,primary_type,pokemon_class,attack,defense,speed,hp,effectiveness,opponent_id,opponent_name,opponent_primary_type,attack_first,is_winner
5524,Mimikyu Disguised,778,Ghost,Ghost,Normal,90,80,96,55,1.0,130,Gyarados,Water,True,True
5524,Gyarados,130,Water,Water,Normal,125,79,81,95,1.0,778,Mimikyu Disguised,Ghost,False,False
5525,Palkia,484,Water,Water,Legendary,120,100,100,90,1.0,778,Mimikyu Disguised,Ghost,True,True
5525,Mimikyu Disguised,778,Ghost,Ghost,Normal,90,80,96,55,1.0,484,Palkia,Water,False,False
5526,Mimikyu Disguised,778,Ghost,Ghost,Normal,90,80,96,55,1.0,99,Kingler,Water,True,True
5526,Kingler,99,Water,Water,Normal,130,115,75,55,1.0,778,Mimikyu Disguised,Ghost,False,False
5527,Mimikyu Disguised,778,Ghost,Ghost,Normal,90,80,96,55,1.0,260,Swampert,Water,True,True
5527,Swampert,260,Water,Water,Normal,110,90,60,100,1.0,778,Mimikyu Disguised,Ghost,False,False
5528,Barraskewda,847,Water,Water,Normal,123,60,136,61,1.0,778,Mimikyu Disguised,Ghost,True,True
5528,Mimikyu Disguised,778,Ghost,Ghost,Normal,90,80,96,55,1.0,847,Barraskewda,Water,False,False
5529,Mimikyu Disguised,778,Ghost,Ghost,Normal,90,80,96,55,1.0,98,Krabby,Water,True,True
5529,Krabby,98,Water,Water,Normal,105,90,50,30,1.0,778,Mimikyu Disguised,Ghost,False,False
5530,Banette,354,Ghost,Ghost,Normal,115,65,65,64,2.0,864,Cursola,Ghost,True,True
5530,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,2.0,354,Banette,Ghost,False,False
5531,Banette,354,Ghost,Ghost,Normal,115,65,65,64,2.0,781,Dhelmise,Ghost,True,True
5531,Dhelmise,781,Ghost,Ghost,Normal,131,100,40,70,2.0,354,Banette,Ghost,False,False
5532,Gourgeist Average,711,Ghost,Ghost,Normal,90,122,84,65,2.0,354,Banette,Ghost,True,True
5532,Banette,354,Ghost,Ghost,Normal,115,65,65,64,2.0,711,Gourgeist Average,Ghost,False,False
5533,Banette,354,Ghost,Ghost,Normal,115,65,65,64,2.0,709,Trevenant,Ghost,True,True
5533,Trevenant,709,Ghost,Ghost,Normal,110,76,56,85,2.0,354,Banette,Ghost,False,False
5534,Drifblim,426,Ghost,Ghost,Normal,80,44,80,150,2.0,354,Banette,Ghost,True,True
5534,Banette,354,Ghost,Ghost,Normal,115,65,65,64,2.0,426,Drifblim,Ghost,False,False
5535,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,389,Torterra,Grass,True,True
5535,Torterra,389,Grass,Grass,Normal,109,105,56,95,1.0,354,Banette,Ghost,False,False
5536,Breloom,286,Grass,Grass,Normal,130,80,70,60,1.0,354,Banette,Ghost,True,True
5536,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,286,Breloom,Grass,False,False
5537,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,332,Cacturne,Grass,True,True
5537,Cacturne,332,Grass,Grass,Normal,115,60,55,70,0.5,354,Banette,Ghost,False,False
5538,Kartana,798,Grass,Grass,Normal,181,131,109,59,1.0,354,Banette,Ghost,True,True
5538,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,798,Kartana,Grass,False,False
5539,Flapple,841,Grass,Grass,Normal,110,80,70,70,1.0,354,Banette,Ghost,True,True
5539,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,841,Flapple,Grass,False,False
5540,Tapu Bulu,787,Grass,Grass,Legendary,130,115,75,70,1.0,354,Banette,Ghost,True,True
5540,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,787,Tapu Bulu,Grass,False,False
5541,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,652,Chesnaught,Grass,True,True
5541,Chesnaught,652,Grass,Grass,Normal,107,122,64,88,1.0,354,Banette,Ghost,False,False
5542,Krookodile,553,Ground,Ground,Normal,117,80,92,95,0.5,354,Banette,Ghost,True,True
5542,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,553,Krookodile,Ground,False,False
5543,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,464,Rhyperior,Ground,True,True
5543,Rhyperior,464,Ground,Ground,Normal,140,130,40,115,1.0,354,Banette,Ghost,False,False
5544,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,750,Mudsdale,Ground,True,True
5544,Mudsdale,750,Ground,Ground,Normal,125,100,35,100,1.0,354,Banette,Ghost,False,False
5545,Groudon,383,Ground,Ground,Legendary,150,140,90,100,1.0,354,Banette,Ghost,True,True
5545,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,383,Groudon,Ground,False,False
5546,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,232,Donphan,Ground,True,True
5546,Donphan,232,Ground,Ground,Normal,120,120,50,90,1.0,354,Banette,Ghost,False,False
5547,Excadrill,530,Ground,Ground,Normal,135,60,88,110,1.0,354,Banette,Ghost,True,True
5547,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,530,Excadrill,Ground,False,False
5548,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,450,Hippowdon,Ground,True,True
5548,Hippowdon,450,Ground,Ground,Normal,112,118,47,108,1.0,354,Banette,Ghost,False,False
5549,Glalie,362,Ice,Ice,Normal,80,80,80,80,1.0,354,Banette,Ghost,True,True
5549,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,362,Glalie,Ice,False,False
5550,Mamoswine,473,Ice,Ice,Normal,130,80,80,110,1.0,354,Banette,Ghost,True,True
5550,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,473,Mamoswine,Ice,False,False
5551,Vanilluxe,584,Ice,Ice,Normal,95,85,79,71,1.0,354,Banette,Ghost,True,True
5551,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,584,Vanilluxe,Ice,False,False
5552,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,896,Glastrier,Ice,True,True
5552,Glastrier,896,Ice,Ice,Legendary,145,130,30,100,1.0,354,Banette,Ghost,False,False
5553,Mr Rime,866,Ice,Ice,Normal,85,75,70,80,2.0,354,Banette,Ghost,True,True
5553,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,866,Mr Rime,Ice,False,False
5554,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,614,Beartic,Ice,True,True
5554,Beartic,614,Ice,Ice,Normal,130,80,50,95,1.0,354,Banette,Ghost,False,False
5555,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,365,Walrein,Ice,False,True
5555,Walrein,365,Ice,Ice,Normal,80,90,65,110,1.0,354,Banette,Ghost,False,False
5556,Zangoose,335,Normal,Normal,Normal,115,60,90,73,0.0,354,Banette,Ghost,True,True
5556,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.0,335,Zangoose,Normal,False,False
5557,Regigigas,486,Normal,Normal,Legendary,160,110,100,110,0.0,354,Banette,Ghost,True,True
5557,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.0,486,Regigigas,Normal,False,False
5558,Staraptor,398,Normal,Normal,Normal,120,70,100,85,0.0,354,Banette,Ghost,True,True
5558,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.0,398,Staraptor,Normal,False,False
5559,Slaking,289,Normal,Normal,Normal,160,100,100,150,0.0,354,Banette,Ghost,True,True
5559,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.0,289,Slaking,Normal,False,False
5560,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.0,733,Toucannon,Normal,True,True
5560,Toucannon,733,Normal,Normal,Normal,120,75,60,80,0.0,354,Banette,Ghost,False,False
5561,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.0,217,Ursaring,Normal,True,True
5561,Ursaring,217,Normal,Normal,Normal,130,75,55,90,0.0,354,Banette,Ghost,False,False
5562,Unfezant,521,Normal,Normal,Normal,115,80,93,80,0.0,354,Banette,Ghost,True,True
5562,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.0,521,Unfezant,Normal,False,False
5563,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.5,110,Weezing,Poison,True,True
5563,Weezing,110,Poison,Poison,Normal,90,120,60,65,1.0,354,Banette,Ghost,False,False
5564,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.5,89,Muk,Poison,True,True
5564,Muk,89,Poison,Poison,Normal,105,75,50,105,1.0,354,Banette,Ghost,False,False
5565,Garbodor,569,Poison,Poison,Normal,95,82,75,80,1.0,354,Banette,Ghost,True,True
5565,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.5,569,Garbodor,Poison,False,False
5566,Toxicroak,454,Poison,Poison,Normal,106,65,85,83,1.0,354,Banette,Ghost,True,True
5566,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.5,454,Toxicroak,Poison,False,False
5567,Nidoqueen,31,Poison,Poison,Normal,92,87,76,90,1.0,354,Banette,Ghost,True,True
5567,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.5,31,Nidoqueen,Poison,False,False
5568,Nidoking,34,Poison,Poison,Normal,102,77,85,81,1.0,354,Banette,Ghost,True,True
5568,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.5,34,Nidoking,Poison,False,False
5569,Crobat,169,Poison,Poison,Normal,90,80,130,85,1.0,354,Banette,Ghost,True,True
5569,Banette,354,Ghost,Ghost,Normal,115,65,65,64,0.5,169,Crobat,Poison,False,False
5570,Mesprit,481,Psychic,Psychic,Legendary,105,105,80,80,2.0,354,Banette,Ghost,True,True
5570,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,481,Mesprit,Psychic,False,False
5571,Solgaleo,791,Psychic,Psychic,Legendary,137,107,97,137,2.0,354,Banette,Ghost,True,True
5571,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,791,Solgaleo,Psychic,False,False
5572,Mewtwo,150,Psychic,Psychic,Legendary,110,90,130,106,2.0,354,Banette,Ghost,True,True
5572,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,150,Mewtwo,Psychic,False,False
5573,Deoxys Normal,386,Psychic,Psychic,Mythical,150,50,150,50,2.0,354,Banette,Ghost,True,True
5573,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,386,Deoxys Normal,Psychic,False,False
5574,Necrozma,800,Psychic,Psychic,Legendary,107,101,79,97,2.0,354,Banette,Ghost,True,True
5574,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,800,Necrozma,Psychic,False,False
5575,Gallade,475,Psychic,Psychic,Normal,125,65,80,68,2.0,354,Banette,Ghost,True,True
5575,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,475,Gallade,Psychic,False,False
5576,Mew,151,Psychic,Psychic,Mythical,100,100,100,100,2.0,354,Banette,Ghost,True,True
5576,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,151,Mew,Psychic,False,False
5577,Stonjourner,874,Rock,Rock,Normal,125,135,70,100,1.0,354,Banette,Ghost,True,True
5577,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,874,Stonjourner,Rock,False,False
5578,Archeops,567,Rock,Rock,Normal,140,65,110,75,1.0,354,Banette,Ghost,True,True
5578,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,567,Archeops,Rock,False,False
5579,Terrakion,639,Rock,Rock,Legendary,129,90,108,91,1.0,354,Banette,Ghost,True,True
5579,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,639,Terrakion,Rock,False,False
5580,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,409,Rampardos,Rock,True,True
5580,Rampardos,409,Rock,Rock,Normal,165,60,58,97,1.0,354,Banette,Ghost,False,False
5581,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,408,Cranidos,Rock,True,True
5581,Cranidos,408,Rock,Rock,Normal,125,40,58,67,1.0,354,Banette,Ghost,False,False
5582,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,526,Gigalith,Rock,True,True
5582,Gigalith,526,Rock,Rock,Normal,135,130,25,85,1.0,354,Banette,Ghost,False,False
5583,Tyrantrum,697,Rock,Rock,Normal,121,119,71,82,1.0,354,Banette,Ghost,True,True
5583,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,697,Tyrantrum,Rock,False,False
5584,Jirachi,385,Steel,Steel,Mythical,100,100,100,100,2.0,354,Banette,Ghost,True,True
5584,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,385,Jirachi,Steel,False,False
5585,Metagross,376,Steel,Steel,Normal,135,130,70,80,2.0,354,Banette,Ghost,True,True
5585,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,376,Metagross,Steel,False,False
5586,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,680,Doublade,Steel,True,True
5586,Doublade,680,Steel,Steel,Normal,110,150,35,59,2.0,354,Banette,Ghost,False,False
5587,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,809,Melmetal,Steel,True,True
5587,Melmetal,809,Steel,Steel,Mythical,143,143,34,135,1.0,354,Banette,Ghost,False,False
5588,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,797,Celesteela,Steel,True,True
5588,Celesteela,797,Steel,Steel,Normal,101,103,61,97,1.0,354,Banette,Ghost,False,False
5589,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,879,Copperajah,Steel,True,True
5589,Copperajah,879,Steel,Steel,Normal,130,69,30,122,1.0,354,Banette,Ghost,False,False
5590,Klinklang,601,Steel,Steel,Normal,100,115,90,60,1.0,354,Banette,Ghost,True,True
5590,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,601,Klinklang,Steel,False,False
5591,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,565,Carracosta,Water,True,True
5591,Carracosta,565,Water,Water,Normal,108,133,32,74,1.0,354,Banette,Ghost,False,False
5592,Gyarados,130,Water,Water,Normal,125,79,81,95,1.0,354,Banette,Ghost,True,True
5592,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,130,Gyarados,Water,False,False
5593,Palkia,484,Water,Water,Legendary,120,100,100,90,1.0,354,Banette,Ghost,True,True
5593,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,484,Palkia,Water,False,False
5594,Kingler,99,Water,Water,Normal,130,115,75,55,1.0,354,Banette,Ghost,True,True
5594,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,99,Kingler,Water,False,False
5595,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,260,Swampert,Water,True,True
5595,Swampert,260,Water,Water,Normal,110,90,60,100,1.0,354,Banette,Ghost,False,False
5596,Barraskewda,847,Water,Water,Normal,123,60,136,61,1.0,354,Banette,Ghost,True,True
5596,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,847,Barraskewda,Water,False,False
5597,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,98,Krabby,Water,True,True
5597,Krabby,98,Water,Water,Normal,105,90,50,30,1.0,354,Banette,Ghost,False,False
5598,Dhelmise,781,Ghost,Ghost,Normal,131,100,40,70,2.0,864,Cursola,Ghost,True,True
5598,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,2.0,781,Dhelmise,Ghost,False,False
5599,Gourgeist Average,711,Ghost,Ghost,Normal,90,122,84,65,2.0,864,Cursola,Ghost,True,True
5599,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,2.0,711,Gourgeist Average,Ghost,False,False
5600,Trevenant,709,Ghost,Ghost,Normal,110,76,56,85,2.0,864,Cursola,Ghost,True,True
5600,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,2.0,709,Trevenant,Ghost,False,False
5601,Drifblim,426,Ghost,Ghost,Normal,80,44,80,150,2.0,864,Cursola,Ghost,True,True
5601,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,2.0,426,Drifblim,Ghost,False,False
5602,Torterra,389,Grass,Grass,Normal,109,105,56,95,1.0,864,Cursola,Ghost,True,True
5602,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,389,Torterra,Grass,False,False
5603,Breloom,286,Grass,Grass,Normal,130,80,70,60,1.0,864,Cursola,Ghost,True,True
5603,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,286,Breloom,Grass,False,False
5604,Cacturne,332,Grass,Grass,Normal,115,60,55,70,0.5,864,Cursola,Ghost,True,True
5604,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,332,Cacturne,Grass,False,False
5605,Kartana,798,Grass,Grass,Normal,181,131,109,59,1.0,864,Cursola,Ghost,True,True
5605,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,798,Kartana,Grass,False,False
5606,Flapple,841,Grass,Grass,Normal,110,80,70,70,1.0,864,Cursola,Ghost,True,True
5606,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,841,Flapple,Grass,False,False
5607,Tapu Bulu,787,Grass,Grass,Legendary,130,115,75,70,1.0,864,Cursola,Ghost,True,True
5607,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,787,Tapu Bulu,Grass,False,False
5608,Chesnaught,652,Grass,Grass,Normal,107,122,64,88,1.0,864,Cursola,Ghost,True,True
5608,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,652,Chesnaught,Grass,False,False
5609,Krookodile,553,Ground,Ground,Normal,117,80,92,95,0.5,864,Cursola,Ghost,True,True
5609,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,553,Krookodile,Ground,False,False
5610,Rhyperior,464,Ground,Ground,Normal,140,130,40,115,1.0,864,Cursola,Ghost,True,True
5610,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,464,Rhyperior,Ground,False,False
5611,Mudsdale,750,Ground,Ground,Normal,125,100,35,100,1.0,864,Cursola,Ghost,True,True
5611,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,750,Mudsdale,Ground,False,False
5612,Groudon,383,Ground,Ground,Legendary,150,140,90,100,1.0,864,Cursola,Ghost,True,True
5612,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,383,Groudon,Ground,False,False
5613,Donphan,232,Ground,Ground,Normal,120,120,50,90,1.0,864,Cursola,Ghost,True,True
5613,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,232,Donphan,Ground,False,False
5614,Excadrill,530,Ground,Ground,Normal,135,60,88,110,1.0,864,Cursola,Ghost,True,True
5614,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,530,Excadrill,Ground,False,False
5615,Hippowdon,450,Ground,Ground,Normal,112,118,47,108,1.0,864,Cursola,Ghost,True,True
5615,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,450,Hippowdon,Ground,False,False
5616,Glalie,362,Ice,Ice,Normal,80,80,80,80,1.0,864,Cursola,Ghost,True,True
5616,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,362,Glalie,Ice,False,False
5617,Mamoswine,473,Ice,Ice,Normal,130,80,80,110,1.0,864,Cursola,Ghost,True,True
5617,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,473,Mamoswine,Ice,False,False
5618,Vanilluxe,584,Ice,Ice,Normal,95,85,79,71,1.0,864,Cursola,Ghost,True,True
5618,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,584,Vanilluxe,Ice,False,False
5619,Glastrier,896,Ice,Ice,Legendary,145,130,30,100,1.0,864,Cursola,Ghost,False,True
5619,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,896,Glastrier,Ice,False,False
5620,Mr Rime,866,Ice,Ice,Normal,85,75,70,80,2.0,864,Cursola,Ghost,True,True
5620,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,866,Mr Rime,Ice,False,False
5621,Beartic,614,Ice,Ice,Normal,130,80,50,95,1.0,864,Cursola,Ghost,True,True
5621,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,614,Beartic,Ice,False,False
5622,Walrein,365,Ice,Ice,Normal,80,90,65,110,1.0,864,Cursola,Ghost,True,True
5622,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,365,Walrein,Ice,False,False
5623,Zangoose,335,Normal,Normal,Normal,115,60,90,73,0.0,864,Cursola,Ghost,True,True
5623,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.0,335,Zangoose,Normal,False,False
5624,Regigigas,486,Normal,Normal,Legendary,160,110,100,110,0.0,864,Cursola,Ghost,True,True
5624,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.0,486,Regigigas,Normal,False,False
5625,Staraptor,398,Normal,Normal,Normal,120,70,100,85,0.0,864,Cursola,Ghost,True,True
5625,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.0,398,Staraptor,Normal,False,False
5626,Slaking,289,Normal,Normal,Normal,160,100,100,150,0.0,864,Cursola,Ghost,True,True
5626,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.0,289,Slaking,Normal,False,False
5627,Toucannon,733,Normal,Normal,Normal,120,75,60,80,0.0,864,Cursola,Ghost,True,True
5627,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.0,733,Toucannon,Normal,False,False
5628,Ursaring,217,Normal,Normal,Normal,130,75,55,90,0.0,864,Cursola,Ghost,True,True
5628,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.0,217,Ursaring,Normal,False,False
5629,Unfezant,521,Normal,Normal,Normal,115,80,93,80,0.0,864,Cursola,Ghost,True,True
5629,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.0,521,Unfezant,Normal,False,False
5630,Weezing,110,Poison,Poison,Normal,90,120,60,65,1.0,864,Cursola,Ghost,True,True
5630,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.5,110,Weezing,Poison,False,False
5631,Muk,89,Poison,Poison,Normal,105,75,50,105,1.0,864,Cursola,Ghost,True,True
5631,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.5,89,Muk,Poison,False,False
5632,Garbodor,569,Poison,Poison,Normal,95,82,75,80,1.0,864,Cursola,Ghost,True,True
5632,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.5,569,Garbodor,Poison,False,False
5633,Toxicroak,454,Poison,Poison,Normal,106,65,85,83,1.0,864,Cursola,Ghost,True,True
5633,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.5,454,Toxicroak,Poison,False,False
5634,Nidoqueen,31,Poison,Poison,Normal,92,87,76,90,1.0,864,Cursola,Ghost,True,True
5634,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.5,31,Nidoqueen,Poison,False,False
5635,Nidoking,34,Poison,Poison,Normal,102,77,85,81,1.0,864,Cursola,Ghost,True,True
5635,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.5,34,Nidoking,Poison,False,False
5636,Crobat,169,Poison,Poison,Normal,90,80,130,85,1.0,864,Cursola,Ghost,True,True
5636,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,0.5,169,Crobat,Poison,False,False
5637,Mesprit,481,Psychic,Psychic,Legendary,105,105,80,80,2.0,864,Cursola,Ghost,True,True
5637,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,481,Mesprit,Psychic,False,False
5638,Solgaleo,791,Psychic,Psychic,Legendary,137,107,97,137,2.0,864,Cursola,Ghost,True,True
5638,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,791,Solgaleo,Psychic,False,False
5639,Mewtwo,150,Psychic,Psychic,Legendary,110,90,130,106,2.0,864,Cursola,Ghost,True,True
5639,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,150,Mewtwo,Psychic,False,False
5640,Deoxys Normal,386,Psychic,Psychic,Mythical,150,50,150,50,2.0,864,Cursola,Ghost,True,True
5640,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,386,Deoxys Normal,Psychic,False,False
5641,Necrozma,800,Psychic,Psychic,Legendary,107,101,79,97,2.0,864,Cursola,Ghost,True,True
5641,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,800,Necrozma,Psychic,False,False
5642,Gallade,475,Psychic,Psychic,Normal,125,65,80,68,2.0,864,Cursola,Ghost,True,True
5642,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,475,Gallade,Psychic,False,False
5643,Mew,151,Psychic,Psychic,Mythical,100,100,100,100,2.0,864,Cursola,Ghost,True,True
5643,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,151,Mew,Psychic,False,False
5644,Stonjourner,874,Rock,Rock,Normal,125,135,70,100,1.0,864,Cursola,Ghost,True,True
5644,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,874,Stonjourner,Rock,False,False
5645,Archeops,567,Rock,Rock,Normal,140,65,110,75,1.0,864,Cursola,Ghost,True,True
5645,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,567,Archeops,Rock,False,False
5646,Terrakion,639,Rock,Rock,Legendary,129,90,108,91,1.0,864,Cursola,Ghost,True,True
5646,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,639,Terrakion,Rock,False,False
5647,Rampardos,409,Rock,Rock,Normal,165,60,58,97,1.0,864,Cursola,Ghost,True,True
5647,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,409,Rampardos,Rock,False,False
5648,Cranidos,408,Rock,Rock,Normal,125,40,58,67,1.0,864,Cursola,Ghost,True,True
5648,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,408,Cranidos,Rock,False,False
5649,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,526,Gigalith,Rock,True,True
5649,Gigalith,526,Rock,Rock,Normal,135,130,25,85,1.0,864,Cursola,Ghost,False,False
5650,Tyrantrum,697,Rock,Rock,Normal,121,119,71,82,1.0,864,Cursola,Ghost,True,True
5650,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,697,Tyrantrum,Rock,False,False
5651,Jirachi,385,Steel,Steel,Mythical,100,100,100,100,2.0,864,Cursola,Ghost,True,True
5651,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,385,Jirachi,Steel,False,False
5652,Metagross,376,Steel,Steel,Normal,135,130,70,80,2.0,864,Cursola,Ghost,True,True
5652,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,376,Metagross,Steel,False,False
5653,Doublade,680,Steel,Steel,Normal,110,150,35,59,2.0,864,Cursola,Ghost,True,True
5653,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,680,Doublade,Steel,False,False
5654,Melmetal,809,Steel,Steel,Mythical,143,143,34,135,1.0,864,Cursola,Ghost,True,True
5654,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,809,Melmetal,Steel,False,False
5655,Celesteela,797,Steel,Steel,Normal,101,103,61,97,1.0,864,Cursola,Ghost,True,True
5655,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,797,Celesteela,Steel,False,False
5656,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,879,Copperajah,Steel,False,True
5656,Copperajah,879,Steel,Steel,Normal,130,69,30,122,1.0,864,Cursola,Ghost,False,False
5657,Klinklang,601,Steel,Steel,Normal,100,115,90,60,1.0,864,Cursola,Ghost,True,True
5657,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,601,Klinklang,Steel,False,False
5658,Carracosta,565,Water,Water,Normal,108,133,32,74,1.0,864,Cursola,Ghost,True,True
5658,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,565,Carracosta,Water,False,False
